,x,y,time
0,-0.18333439528942108,-3.126563787460327,0.0
1,-1.639581322669983,-3.9264729022979736,0.0
2,4.291726589202881,-4.700180530548096,0.0
3,5.696177005767822,-3.767521619796753,0.0
4,5.738016128540039,-4.039906978607178,0.0
5,-0.9683676958084106,-2.924959421157837,0.0
6,-1.253045678138733,-2.971956253051758,0.0
7,4.490976810455322,-4.365424633026123,0.0
8,-0.936486005783081,-2.118928909301758,0.0
9,4.585443019866943,-4.410682678222656,0.0
10,-1.8293393850326538,1.6055762767791748,0.0
11,-3.694553852081299,2.6796061992645264,0.0
12,-3.5106008052825928,2.6164703369140625,0.0
13,-2.0480093955993652,-2.5641722679138184,0.0
14,-1.415502667427063,-0.7155469655990601,0.0
15,4.648534297943115,-4.554783344268799,0.0
16,-0.2439189851284027,-0.21522708237171173,0.0
17,-1.2163087129592896,0.41545194387435913,0.0
18,-0.007620622869580984,-1.8084137439727783,0.0
19,-0.1476384997367859,-2.9518539905548096,0.0
20,-1.6520286798477173,-2.6844282150268555,0.0
21,-2.392460346221924,-2.469904899597168,0.0
22,4.394979476928711,-4.715888500213623,0.0
23,-1.605433464050293,1.7426378726959229,0.0
24,-1.8697973489761353,1.195845365524292,0.0
25,-2.4121875762939453,0.29342105984687805,0.0
26,-1.221317172050476,1.4147180318832397,0.0
27,-1.1038072109222412,-3.3383939266204834,0.0
28,-0.18333439528942108,-3.126563787460327,0.0
29,-1.6773310899734497,1.9137526750564575,0.0
30,-0.9106212854385376,-1.9024217128753662,0.0
31,-1.5328336954116821,2.1263210773468018,0.0
32,-0.798974335193634,-3.714730978012085,0.0
33,-1.8326077461242676,-2.623380661010742,0.0
34,-0.31599971652030945,-4.2438812255859375,0.0
35,-1.3826408386230469,1.1257517337799072,0.0
36,4.753817558288574,-4.337891578674316,0.0
37,-0.5046812891960144,-2.0012857913970947,0.0
38,-1.5328336954116821,2.1263210773468018,0.0
39,-1.7192554473876953,-0.4124138057231903,0.0
40,-3.5604450702667236,2.6296870708465576,0.0
41,-1.2735118865966797,-2.393585205078125,0.0
42,-1.1712672710418701,-2.5615651607513428,0.0
43,-1.7364814281463623,-3.558603286743164,0.0
44,5.730784893035889,-3.982128381729126,0.0
45,-3.5604450702667236,2.6296870708465576,0.0
46,-1.084302544593811,-0.8449108004570007,0.0
47,-2.099797010421753,-2.8907744884490967,0.0
48,-1.335478663444519,0.31079891324043274,0.0
49,3.5658369064331055,-4.39747428894043,0.0
50,-1.2491947412490845,0.2715036869049072,0.0
51,-2.4121875762939453,0.29342105984687805,0.0
52,-1.354750633239746,-3.8981266021728516,0.0
53,-2.2108445167541504,2.28415584564209,0.0
54,-2.3982911109924316,-2.949101209640503,0.0
55,-1.5215036869049072,1.1228506565093994,0.0
56,-0.5605701804161072,-0.7982912063598633,0.0
57,-1.7501657009124756,-0.5173454284667969,0.0
58,-1.2526336908340454,0.029948102310299873,0.0
59,-1.8026543855667114,-2.7334043979644775,0.0
60,-2.35322904586792,2.4328882694244385,0.0
61,0.18241488933563232,-3.0844106674194336,0.0
62,-1.1041451692581177,-0.8603357076644897,0.0
63,-1.2374248504638672,1.4826266765594482,0.0
64,-1.8419244289398193,-2.4277195930480957,0.0
65,-1.0275142192840576,1.2396705150604248,0.0
66,-1.9312379360198975,-2.904067039489746,0.0
67,-1.8180068731307983,-0.2671467363834381,0.0
68,5.788023948669434,-3.9640777111053467,0.0
69,-1.4556994438171387,-1.7500962018966675,0.0
70,-0.33873772621154785,0.24889394640922546,0.0
71,-0.07769481092691422,-2.5787932872772217,0.0
72,5.354261875152588,-4.146128177642822,0.0
73,-1.0319465398788452,1.2486056089401245,0.0
74,0.5047791004180908,-2.7570126056671143,0.0
75,-2.054253339767456,-0.6845999956130981,0.0
76,5.094947814941406,-4.052579402923584,0.0
77,-1.045473337173462,0.9251807332038879,0.0
78,-1.0656557083129883,-2.6145806312561035,0.0
79,-1.0965229272842407,-2.7014591693878174,0.0
80,-1.1934304237365723,-3.0840344429016113,0.0
81,-1.2839372158050537,-2.5114243030548096,0.0
82,-0.65507572889328,-3.7247138023376465,0.0
83,0.10630956292152405,-2.899359703063965,0.0
84,-1.6219420433044434,-2.4247052669525146,0.0
85,-0.9921510815620422,-2.9524855613708496,0.0
86,-1.0706053972244263,1.129103422164917,0.0
87,-1.4448546171188354,1.9079874753952026,0.0
88,-0.18333439528942108,-3.126563787460327,0.0
89,-1.0793756246566772,1.191819190979004,0.0
90,-2.106377601623535,-2.7913095951080322,0.0
91,-1.2076623439788818,1.542938470840454,0.0
92,-1.5405536890029907,-2.2272143363952637,0.0
93,-2.8029589653015137,2.8780624866485596,0.0
94,-1.539276123046875,-0.20896302163600922,0.0
95,-0.5920853018760681,-2.151459217071533,0.0
96,5.158267021179199,-4.0652875900268555,0.0
97,-0.8153583407402039,-2.171614170074463,0.0
98,-1.2271513938903809,0.6435617208480835,0.0
99,-2.0356931686401367,-0.8061971068382263,0.0
100,0.2804550528526306,-5.4612650871276855,1.0
101,-1.8383243083953857,-3.5433688163757324,1.0
102,2.0940890312194824,-5.535732746124268,1.0
103,6.008241653442383,-4.81136417388916,1.0
104,6.115260601043701,-3.75705623626709,1.0
105,-0.6094180345535278,-4.622151851654053,1.0
106,-1.1296292543411255,-4.096149444580078,1.0
107,4.188368320465088,-4.5557098388671875,1.0
108,-1.3505935668945312,0.5078465938568115,1.0
109,4.0944108963012695,-4.8332905769348145,1.0
110,-2.1778643131256104,1.3127357959747314,1.0
111,-4.840083599090576,2.648425340652466,1.0
112,-3.5675272941589355,1.6503742933273315,1.0
113,-5.034816741943359,3.906543254852295,1.0
114,-1.654224157333374,-2.1708433628082275,1.0
115,4.797280311584473,-4.900764465332031,1.0
116,-0.06795237213373184,-4.885488986968994,1.0
117,-1.176977276802063,0.08077962696552277,1.0
118,-0.06795237213373184,-4.885488986968994,1.0
119,0.06352947652339935,-5.228811264038086,1.0
120,-2.1065430641174316,-0.15069569647312164,1.0
121,-3.242839813232422,1.6669590473175049,1.0
122,4.279626369476318,-4.679588317871094,1.0
123,-4.262415409088135,3.476764678955078,1.0
124,-1.772467017173767,-3.3070361614227295,1.0
125,-6.017699241638184,4.405710697174072,1.0
126,-3.085191488265991,2.6432056427001953,1.0
127,-0.9310745596885681,-0.6845324039459229,1.0
128,0.44553595781326294,-1.7797774076461792,1.0
129,-4.321568012237549,3.4384069442749023,1.0
130,-0.7641026377677917,-2.5564749240875244,1.0
131,-2.5293636322021484,2.205301523208618,1.0
132,-0.511954128742218,-0.4329225420951843,1.0
133,-1.9022490978240967,1.7330023050308228,1.0
134,0.37203261256217957,-1.4826068878173828,1.0
135,-4.007509708404541,2.2903590202331543,1.0
136,4.854098796844482,-4.796220302581787,1.0
137,1.8236180543899536,-5.1143717765808105,1.0
138,-1.6979143619537354,1.1794015169143677,1.0
139,-1.71356201171875,1.5063425302505493,1.0
