,x,y,time
0,-1.2117218971252441,1.6491221189498901,0.0
1,4.328237056732178,-4.656007289886475,0.0
2,-1.4111924171447754,-2.354820728302002,0.0
3,-1.0416710376739502,-2.6404037475585938,0.0
4,-1.4005017280578613,-3.8773553371429443,0.0
5,-1.5453147888183594,0.2127276062965393,0.0
6,-2.8029589653015137,2.8780624866485596,0.0
7,5.203121662139893,-3.9602317810058594,0.0
8,-1.2735118865966797,-2.393585205078125,0.0
9,-0.6957610249519348,-0.8027955889701843,0.0
10,3.409759759902954,-4.872562408447266,0.0
11,4.727090358734131,-4.503077030181885,0.0
12,-2.5717525482177734,2.2725002765655518,0.0
13,0.8187915682792664,-2.9652090072631836,0.0
14,-1.1521532535552979,-2.744262456893921,0.0
15,-0.19722089171409607,-1.8194926977157593,0.0
16,4.910123825073242,-5.015143394470215,0.0
17,-1.1656951904296875,-2.974403142929077,0.0
18,-1.6490247249603271,1.559181571006775,0.0
19,-1.4063358306884766,-2.793549060821533,0.0
20,-1.4005017280578613,-3.8773553371429443,0.0
21,-0.9880432486534119,-2.132754325866699,0.0
22,-0.15113899111747742,-1.9198343753814697,0.0
23,-0.9214312434196472,-2.192746639251709,0.0
24,-1.7518584728240967,1.77236008644104,0.0
25,0.2828123867511749,-1.8162471055984497,0.0
26,-0.4032946825027466,-1.8970344066619873,0.0
27,-1.3954973220825195,-0.6847745180130005,0.0
28,0.45094960927963257,-0.4601815938949585,0.0
29,-2.3397939205169678,-2.178403377532959,0.0
30,-1.7163227796554565,-2.549685478210449,0.0
31,-0.05985426902770996,-2.5719096660614014,0.0
32,-1.7163227796554565,-2.549685478210449,0.0
33,-1.4767472743988037,0.37000957131385803,0.0
34,0.4306984841823578,-3.014591693878174,0.0
35,-1.4247817993164062,-3.164264678955078,0.0
36,-1.090618371963501,1.1073670387268066,0.0
37,-0.7937602996826172,-3.9922034740448,0.0
38,-1.1662554740905762,1.3356118202209473,0.0
39,-1.0177583694458008,0.0355064682662487,0.0
40,-1.605433464050293,1.7426378726959229,0.0
41,-1.8778530359268188,1.4052037000656128,0.0
42,5.312713146209717,-4.339125156402588,0.0
43,-1.2259615659713745,-1.9731619358062744,0.0
44,-1.8743735551834106,-3.429635524749756,0.0
45,-2.3423333168029785,-1.5188751220703125,0.0
46,-2.0959537029266357,-0.0022821370512247086,0.0
47,-0.7864903211593628,-3.0548295974731445,0.0
48,-1.4005017280578613,-3.8773553371429443,0.0
49,-2.526139259338379,2.6959455013275146,0.0
50,-1.7331671714782715,1.1459780931472778,0.0
51,-1.031879186630249,-0.39743590354919434,0.0
52,-1.171890377998352,1.2526731491088867,0.0
53,-0.9991368055343628,-4.1458306312561035,0.0
54,3.409759759902954,-4.872562408447266,0.0
55,-1.2403409481048584,-3.9791665077209473,0.0
56,-2.0214383602142334,-0.9753965735435486,0.0
57,-3.030471086502075,1.848056674003601,0.0
58,-0.3988874852657318,-2.6411845684051514,0.0
59,-2.7186079025268555,1.1484254598617554,0.0
60,0.1330307424068451,-1.8846914768218994,0.0
61,-0.9305273294448853,-1.786253571510315,0.0
62,-1.4906631708145142,-2.5917513370513916,0.0
63,-1.0149201154708862,1.4215404987335205,0.0
64,-1.4906631708145142,-2.5917513370513916,0.0
65,-3.1085636615753174,2.716404914855957,0.0
66,-1.4556994438171387,-1.7500962018966675,0.0
67,-0.11519931256771088,-2.791783094406128,0.0
